Date,Tweet,Likes,Retweets,Sentiment,Confidence,Tweet_Length,Hashtags_Count,Mentions_Count,URL_Shared,Media_Attached,Reply_Count,Retweet_Flag,Original_Tweets_Percentage,Unique_Word_Count,Positive_Word_Count,Negative_Word_Count,Neutral_Word_Count,Follower_Count,User_Verified,Political_Hashtags_Usage,Keyword_Frequency,Emotion_Score,Time_of_Day,Region
2024-01-07 06:00:00,Vijay entry trending!,161,7,POSITIVE,0.6704832817312423,21,0,0,0,0,51,0,1,3,0,0,21,10875,0,0,0,0.0,Morning,East
2024-01-07 07:00:00,Vijay entry trending!,379,128,NEGATIVE,0.9027331415202934,21,0,0,0,0,92,0,1,3,0,0,21,77901,0,0,0,0.0,Morning,North
2024-01-07 08:00:00,Vijay entry trending!,480,263,NEUTRAL,0.6693056145563163,21,0,0,0,0,21,0,1,3,0,0,21,85095,0,0,0,0.0,Morning,Central
2024-01-07 09:00:00,Vijay entry trending!,86,156,NEUTRAL,0.527716494470617,21,0,0,0,0,20,0,1,3,0,0,21,61350,0,0,0,0.0,Morning,East
2024-01-07 10:00:00,Political impact of Vijay,54,4,POSITIVE,0.7770938255023956,25,0,0,0,0,50,0,1,4,0,0,25,16773,0,0,0,0.0,Morning,East
2024-01-07 11:00:00,Vijay entry trending!,475,85,NEUTRAL,0.7939511624474073,21,0,0,0,0,37,0,1,3,0,0,21,27156,0,0,0,0.0,Morning,Central
2024-01-07 12:00:00,Vijay Makkal Iyakkam rocks!,287,174,POSITIVE,0.96727012281093,27,0,0,0,0,19,0,1,4,0,0,27,6714,0,0,0,0.0,Afternoon,Central
2024-01-07 13:00:00,Thalapathy Vijay is the leader!,177,289,NEGATIVE,0.8630306630312372,31,0,0,0,0,28,0,1,5,0,0,31,7515,1,0,1,0.0,Afternoon,South
2024-01-07 14:00:00,Vijay entry trending!,390,192,POSITIVE,0.9588863262472198,21,0,0,0,0,50,0,1,3,0,0,21,88791,0,0,0,0.0,Afternoon,Central
2024-01-07 15:00:00,Political impact of Vijay,348,118,POSITIVE,0.9541736051215048,25,0,0,0,0,3,0,1,4,0,0,25,43984,0,0,0,0.0,Afternoon,West
2024-01-07 16:00:00,Political impact of Vijay,7,217,NEGATIVE,0.802287055129121,25,0,0,0,0,54,0,1,4,0,0,25,17064,0,0,0,0.0,Afternoon,Central
2024-01-07 17:00:00,Vijay entry trending!,320,113,POSITIVE,0.7638810326682237,21,0,0,0,0,70,0,1,3,0,0,21,37826,0,0,0,0.0,Evening,West
2024-01-07 18:00:00,Thalapathy Vijay is the leader!,312,144,POSITIVE,0.7787204835818,31,0,0,0,0,91,0,1,5,0,0,31,37144,0,0,1,0.0,Evening,Central
2024-01-07 19:00:00,Vijay entry trending!,246,25,NEUTRAL,0.989165403838624,21,0,0,0,0,27,0,1,3,0,0,21,57249,0,0,0,0.0,Evening,South
2024-01-07 20:00:00,Political impact of Vijay,322,135,NEGATIVE,0.8865838458734794,25,0,0,0,0,3,0,1,4,0,0,25,37644,1,0,0,0.0,Evening,West
2024-01-07 21:00:00,Will Vijay succeed?,471,231,POSITIVE,0.5531329523961979,19,0,0,0,0,21,0,1,3,0,0,19,50076,0,0,0,0.0,Night,North
2024-01-07 22:00:00,Vijay Makkal Iyakkam rocks!,470,75,NEGATIVE,0.8892142033907,27,0,0,0,0,75,0,1,4,0,0,27,32352,0,0,0,0.0,Night,West
2024-01-07 23:00:00,Political impact of Vijay,442,288,NEGATIVE,0.585269024449113,25,0,0,0,0,44,0,1,4,0,0,25,3932,0,0,0,0.0,Night,South
2024-01-08 00:00:00,Vijay entry trending!,254,0,POSITIVE,0.7236752745028128,21,0,0,0,0,66,0,1,3,0,0,21,90911,0,0,0,0.0,Night,West
2024-01-08 01:00:00,Vijay Makkal Iyakkam rocks!,327,146,NEUTRAL,0.6052298360882671,27,0,0,0,0,85,0,1,4,0,0,27,80537,0,0,0,0.0,Night,Central
2024-01-08 02:00:00,Vijay entry trending!,53,286,NEGATIVE,0.8447915327666149,21,0,0,0,0,65,0,1,3,0,0,21,34248,1,0,0,0.0,Night,Central
2024-01-08 03:00:00,Vijay entry trending!,248,141,POSITIVE,0.938654868096518,21,0,0,0,0,87,0,1,3,0,0,21,61340,0,0,0,0.0,Night,South
2024-01-08 04:00:00,Will Vijay succeed?,238,52,NEGATIVE,0.6451809426833405,19,0,0,0,0,33,0,1,3,0,0,19,88554,0,0,0,0.0,Night,East
2024-01-08 05:00:00,Vijay Makkal Iyakkam rocks!,228,68,NEUTRAL,0.5410053706040938,27,0,0,0,0,90,0,1,4,0,0,27,85176,0,0,0,0.0,Morning,Central
2024-01-08 06:00:00,Vijay Makkal Iyakkam rocks!,66,89,NEUTRAL,0.6492465490374817,27,0,0,0,0,54,0,1,4,0,0,27,77216,0,0,0,0.0,Morning,North
2024-01-08 07:00:00,Will Vijay succeed?,50,219,NEUTRAL,0.8361809289660972,19,0,0,0,0,0,0,1,3,0,0,19,53559,0,0,0,0.0,Morning,South
2024-01-08 08:00:00,Political impact of Vijay,96,191,POSITIVE,0.664380063777225,25,0,0,0,0,71,0,1,4,0,0,25,38502,0,0,0,0.0,Morning,West
2024-01-08 09:00:00,Vijay entry trending!,91,62,POSITIVE,0.6390560837769017,21,0,0,0,0,86,0,1,3,0,0,21,57827,0,0,0,0.0,Morning,West
2024-01-08 10:00:00,Thalapathy Vijay is the leader!,494,72,NEUTRAL,0.5922175952921325,31,0,0,0,0,37,0,1,5,0,0,31,38678,0,0,1,0.0,Morning,North
2024-01-08 11:00:00,Vijay entry trending!,263,160,POSITIVE,0.7487582134372168,21,0,0,0,0,5,0,1,3,0,0,21,90553,0,0,0,0.0,Morning,Central
2024-01-08 12:00:00,Vijay entry trending!,417,168,NEUTRAL,0.6379744140785938,21,0,0,0,0,85,0,1,3,0,0,21,22418,0,0,0,0.0,Afternoon,South
2024-01-08 13:00:00,Political impact of Vijay,290,88,POSITIVE,0.8655051745697415,25,0,0,0,0,24,0,1,4,0,0,25,75815,0,0,0,0.0,Afternoon,North
2024-01-08 14:00:00,Vijay entry trending!,95,175,NEUTRAL,0.5383112009961013,21,0,0,0,0,81,0,1,3,0,0,21,77887,0,0,0,0.0,Afternoon,Central
2024-01-08 15:00:00,Will Vijay succeed?,87,268,NEGATIVE,0.8320165165556588,19,0,0,0,0,16,0,1,3,0,0,19,85129,0,0,0,0.0,Afternoon,South
2024-01-08 16:00:00,Will Vijay succeed?,77,72,NEUTRAL,0.6187800072838849,19,0,0,0,0,60,0,1,3,0,0,19,20566,0,0,0,0.0,Afternoon,West
2024-01-08 17:00:00,Vijay Makkal Iyakkam rocks!,287,244,NEUTRAL,0.7446396305258016,27,0,0,0,0,11,0,1,4,0,0,27,95842,0,0,0,0.0,Evening,South
2024-01-08 18:00:00,Thalapathy Vijay is the leader!,119,76,POSITIVE,0.6430449610156304,31,0,0,0,0,5,0,1,5,0,0,31,45575,0,0,1,0.0,Evening,East
2024-01-08 19:00:00,Vijay entry trending!,301,158,POSITIVE,0.8613843380053978,21,0,0,0,0,89,0,1,3,0,0,21,60242,1,0,0,0.0,Evening,South
2024-01-08 20:00:00,Vijay entry trending!,490,97,POSITIVE,0.9726535201258184,21,0,0,0,0,26,0,1,3,0,0,21,85260,1,0,0,0.0,Evening,East
2024-01-08 21:00:00,Political impact of Vijay,399,101,POSITIVE,0.9585383897349068,25,0,0,0,0,7,0,1,4,0,0,25,26664,0,0,0,0.0,Night,South
2024-01-08 22:00:00,Will Vijay succeed?,451,131,POSITIVE,0.7917131075720456,19,0,0,0,0,82,0,1,3,0,0,19,22512,1,0,0,0.0,Night,East
2024-01-08 23:00:00,Thalapathy Vijay is the leader!,499,101,POSITIVE,0.7313051516284892,31,0,0,0,0,64,0,1,5,0,0,31,93626,0,0,1,0.0,Night,West
2024-01-09 00:00:00,Vijay Makkal Iyakkam rocks!,164,18,NEGATIVE,0.9091502547196908,27,0,0,0,0,56,0,1,4,0,0,27,51101,0,0,0,0.0,Night,Central
2024-01-09 01:00:00,Will Vijay succeed?,181,81,NEUTRAL,0.841663181313865,19,0,0,0,0,92,0,1,3,0,0,19,57749,0,0,0,0.0,Night,East
2024-01-09 02:00:00,Vijay Makkal Iyakkam rocks!,468,278,NEUTRAL,0.5917820571084664,27,0,0,0,0,98,0,1,4,0,0,27,61057,0,0,0,0.0,Night,East
2024-01-09 03:00:00,Political impact of Vijay,397,128,NEUTRAL,0.9104596068065,25,0,0,0,0,39,0,1,4,0,0,25,35617,0,0,0,0.0,Night,West
2024-01-09 04:00:00,Political impact of Vijay,222,88,NEGATIVE,0.7144421946973551,25,0,0,0,0,13,0,1,4,0,0,25,13256,0,0,0,0.0,Night,East
2024-01-09 05:00:00,Vijay entry trending!,310,212,NEUTRAL,0.5944928299855876,21,0,0,0,0,34,0,1,3,0,0,21,23164,0,0,0,0.0,Morning,North
2024-01-09 06:00:00,Thalapathy Vijay is the leader!,431,142,NEGATIVE,0.6408986751982462,31,0,0,0,0,47,0,1,5,0,0,31,25811,0,0,1,0.0,Morning,West
2024-01-09 07:00:00,Vijay Makkal Iyakkam rocks!,465,64,NEGATIVE,0.6337635151241712,27,0,0,0,0,83,0,1,4,0,0,27,30206,0,0,0,0.0,Morning,North
2024-01-09 08:00:00,Will Vijay succeed?,6,75,NEGATIVE,0.7596034873017301,19,0,0,0,0,55,0,1,3,0,0,19,65558,1,0,0,0.0,Morning,West
2024-01-09 09:00:00,Political impact of Vijay,329,198,NEUTRAL,0.6171850453389378,25,0,0,0,0,48,0,1,4,0,0,25,16689,0,0,0,0.0,Morning,East
2024-01-09 10:00:00,Vijay entry trending!,262,142,NEGATIVE,0.5617832437007881,21,0,0,0,0,12,0,1,3,0,0,21,89372,0,0,0,0.0,Morning,North
2024-01-09 11:00:00,Vijay entry trending!,160,92,NEUTRAL,0.5618454253068803,21,0,0,0,0,60,0,1,3,0,0,21,86611,0,0,0,0.0,Morning,East
2024-01-09 12:00:00,Vijay Makkal Iyakkam rocks!,150,223,NEUTRAL,0.7916380985695484,27,0,0,0,0,48,0,1,4,0,0,27,7314,0,0,0,0.0,Afternoon,West
2024-01-09 13:00:00,Political impact of Vijay,84,290,POSITIVE,0.8673796444246893,25,0,0,0,0,45,0,1,4,0,0,25,96217,0,0,0,0.0,Afternoon,East
2024-01-09 14:00:00,Thalapathy Vijay is the leader!,146,101,POSITIVE,0.6607665044191704,31,0,0,0,0,61,0,1,5,0,0,31,85831,0,0,1,0.0,Afternoon,North
2024-01-09 15:00:00,Political impact of Vijay,111,266,NEGATIVE,0.5173253549070085,25,0,0,0,0,7,0,1,4,0,0,25,27227,0,0,0,0.0,Afternoon,North
2024-01-09 16:00:00,Vijay Makkal Iyakkam rocks!,380,109,NEGATIVE,0.5636124434685054,27,0,0,0,0,42,0,1,4,0,0,27,5241,0,0,0,0.0,Afternoon,East
2024-01-09 17:00:00,Vijay Makkal Iyakkam rocks!,402,264,NEUTRAL,0.9573472801685284,27,0,0,0,0,19,0,1,4,0,0,27,28984,0,0,0,0.0,Evening,South
2024-01-09 18:00:00,Political impact of Vijay,35,2,NEGATIVE,0.7467718297947266,25,0,0,0,0,96,0,1,4,0,0,25,90521,0,0,0,0.0,Evening,West
2024-01-09 19:00:00,Vijay Makkal Iyakkam rocks!,284,84,NEGATIVE,0.7267864048075874,27,0,0,0,0,89,0,1,4,0,0,27,2808,0,0,0,0.0,Evening,West
2024-01-09 20:00:00,Political impact of Vijay,187,281,NEUTRAL,0.5190245891550455,25,0,0,0,0,38,0,1,4,0,0,25,18475,0,0,0,0.0,Evening,East
2024-01-09 21:00:00,Will Vijay succeed?,81,116,NEGATIVE,0.8643185111584495,19,0,0,0,0,84,0,1,3,0,0,19,15188,0,0,0,0.0,Night,South
2024-01-09 22:00:00,Political impact of Vijay,1,220,NEGATIVE,0.7640340404660395,25,0,0,0,0,48,0,1,4,0,0,25,57715,0,0,0,0.0,Night,North
2024-01-09 23:00:00,Political impact of Vijay,384,153,NEUTRAL,0.6010404680432604,25,0,0,0,0,63,0,1,4,0,0,25,45146,0,0,0,0.0,Night,Central
2024-01-10 00:00:00,Vijay Makkal Iyakkam rocks!,302,152,NEUTRAL,0.5550368800905285,27,0,0,0,0,61,0,1,4,0,0,27,10114,1,0,0,0.0,Night,Central
2024-01-10 01:00:00,Vijay Makkal Iyakkam rocks!,196,11,POSITIVE,0.6916939318159993,27,0,0,0,0,53,0,1,4,0,0,27,64525,1,0,0,0.0,Night,East
2024-01-10 02:00:00,Vijay entry trending!,403,132,NEUTRAL,0.9185809820975128,21,0,0,0,0,8,0,1,3,0,0,21,3373,0,0,0,0.0,Night,South
2024-01-10 03:00:00,Vijay entry trending!,10,292,POSITIVE,0.9326472796005124,21,0,0,0,0,87,0,1,3,0,0,21,47235,0,0,0,0.0,Night,South
2024-01-10 04:00:00,Will Vijay succeed?,233,299,NEGATIVE,0.8014231901978182,19,0,0,0,0,36,0,1,3,0,0,19,30981,0,0,0,0.0,Night,West
2024-01-10 05:00:00,Vijay entry trending!,385,227,NEUTRAL,0.8637682136150713,21,0,0,0,0,48,0,1,3,0,0,21,97122,0,0,0,0.0,Morning,North
2024-01-10 06:00:00,Political impact of Vijay,194,270,NEUTRAL,0.5575778937014352,25,0,0,0,0,40,0,1,4,0,0,25,78177,0,0,0,0.0,Morning,South
2024-01-10 07:00:00,Vijay Makkal Iyakkam rocks!,470,42,NEUTRAL,0.7940630327339274,27,0,0,0,0,16,0,1,4,0,0,27,8812,0,0,0,0.0,Morning,Central
2024-01-10 08:00:00,Vijay entry trending!,118,20,NEGATIVE,0.8334828517435908,21,0,0,0,0,87,0,1,3,0,0,21,74804,1,0,0,0.0,Morning,North
2024-01-10 09:00:00,Vijay entry trending!,395,106,POSITIVE,0.6003564214568962,21,0,0,0,0,20,0,1,3,0,0,21,52974,0,0,0,0.0,Morning,North
2024-01-10 10:00:00,Will Vijay succeed?,19,116,NEGATIVE,0.9400773664551294,19,0,0,0,0,50,0,1,3,0,0,19,69187,1,0,0,0.0,Morning,East
2024-01-10 11:00:00,Will Vijay succeed?,260,123,NEGATIVE,0.5974983687605099,19,0,0,0,0,58,0,1,3,0,0,19,12397,0,0,0,0.0,Morning,South
2024-01-10 12:00:00,Political impact of Vijay,292,280,NEUTRAL,0.6567386799232252,25,0,0,0,0,38,0,1,4,0,0,25,27228,0,0,0,0.0,Afternoon,East
2024-01-10 13:00:00,Vijay Makkal Iyakkam rocks!,421,291,POSITIVE,0.8102784235117293,27,0,0,0,0,54,0,1,4,0,0,27,68468,0,0,0,0.0,Afternoon,South
2024-01-10 14:00:00,Will Vijay succeed?,255,202,NEGATIVE,0.8191750325653654,19,0,0,0,0,40,0,1,3,0,0,19,94119,0,0,0,0.0,Afternoon,West
2024-01-10 15:00:00,Vijay entry trending!,221,50,NEUTRAL,0.8496923704936836,21,0,0,0,0,38,0,1,3,0,0,21,87699,0,0,0,0.0,Afternoon,East
2024-01-10 16:00:00,Vijay Makkal Iyakkam rocks!,392,270,NEGATIVE,0.5560058565341028,27,0,0,0,0,12,0,1,4,0,0,27,88599,0,0,0,0.0,Afternoon,East
2024-01-10 17:00:00,Vijay Makkal Iyakkam rocks!,225,276,NEGATIVE,0.9247322149642776,27,0,0,0,0,63,0,1,4,0,0,27,79058,0,0,0,0.0,Evening,Central
2024-01-10 18:00:00,Vijay entry trending!,52,140,NEUTRAL,0.7664235661416299,21,0,0,0,0,10,0,1,3,0,0,21,33020,0,0,0,0.0,Evening,East
2024-01-10 19:00:00,Will Vijay succeed?,427,274,NEUTRAL,0.7356608970525342,19,0,0,0,0,18,0,1,3,0,0,19,11256,0,0,0,0.0,Evening,South
2024-01-10 20:00:00,Vijay entry trending!,354,289,POSITIVE,0.9905488122567548,21,0,0,0,0,10,0,1,3,0,0,21,11208,0,0,0,0.0,Evening,Central
2024-01-10 21:00:00,Vijay Makkal Iyakkam rocks!,499,51,NEGATIVE,0.8701891484705099,27,0,0,0,0,76,0,1,4,0,0,27,31945,1,0,0,0.0,Night,East
2024-01-10 22:00:00,Thalapathy Vijay is the leader!,341,26,NEUTRAL,0.5590030133096875,31,0,0,0,0,45,0,1,5,0,0,31,2900,0,0,1,0.0,Night,East
2024-01-10 23:00:00,Thalapathy Vijay is the leader!,363,156,NEUTRAL,0.8782695836131204,31,0,0,0,0,44,0,1,5,0,0,31,42812,0,0,1,0.0,Night,West
2024-01-11 00:00:00,Political impact of Vijay,279,238,POSITIVE,0.5476244669864347,25,0,0,0,0,0,0,1,4,0,0,25,2710,0,0,0,0.0,Night,East
2024-01-11 01:00:00,Vijay entry trending!,80,155,POSITIVE,0.5137352812564924,21,0,0,0,0,39,0,1,3,0,0,21,77703,0,0,0,0.0,Night,North
2024-01-11 02:00:00,Vijay entry trending!,201,290,NEUTRAL,0.7018129476349486,21,0,0,0,0,18,0,1,3,0,0,21,33972,0,0,0,0.0,Night,Central
2024-01-11 03:00:00,Political impact of Vijay,157,135,POSITIVE,0.9967890864096094,25,0,0,0,0,75,0,1,4,0,0,25,10828,0,0,0,0.0,Night,North
2024-01-11 04:00:00,Political impact of Vijay,119,143,NEUTRAL,0.5874419680974313,25,0,0,0,0,71,0,1,4,0,0,25,95202,0,0,0,0.0,Night,Central
2024-01-11 05:00:00,Political impact of Vijay,58,105,NEGATIVE,0.8363221717633951,25,0,0,0,0,71,0,1,4,0,0,25,95419,0,0,0,0.0,Morning,West
2024-01-11 06:00:00,Vijay Makkal Iyakkam rocks!,493,157,POSITIVE,0.5866980331030597,27,0,0,0,0,60,0,1,4,0,0,27,20683,0,0,0,0.0,Morning,East
2024-01-11 07:00:00,Vijay entry trending!,214,145,NEGATIVE,0.862393487479193,21,0,0,0,0,11,0,1,3,0,0,21,85874,0,0,0,0.0,Morning,East
2024-01-11 08:00:00,Vijay Makkal Iyakkam rocks!,127,1,NEGATIVE,0.7526768341189131,27,0,0,0,0,60,0,1,4,0,0,27,7363,0,0,0,0.0,Morning,East
2024-01-11 09:00:00,Political impact of Vijay,223,76,NEGATIVE,0.8399858550446881,25,0,0,0,0,32,0,1,4,0,0,25,67550,0,0,0,0.0,Morning,Central
2024-01-11 10:00:00,Vijay entry trending!,208,131,NEUTRAL,0.6014365879571173,21,0,0,0,0,44,0,1,3,0,0,21,89385,0,0,0,0.0,Morning,East
2024-01-11 11:00:00,Vijay Makkal Iyakkam rocks!,369,89,NEGATIVE,0.872814166260251,27,0,0,0,0,89,0,1,4,0,0,27,19556,0,0,0,0.0,Morning,North
2024-01-11 12:00:00,Vijay Makkal Iyakkam rocks!,114,262,NEGATIVE,0.9978095298113534,27,0,0,0,0,91,0,1,4,0,0,27,91218,0,0,0,0.0,Afternoon,East
2024-01-11 13:00:00,Political impact of Vijay,208,107,NEGATIVE,0.8328252503129798,25,0,0,0,0,68,0,1,4,0,0,25,66042,0,0,0,0.0,Afternoon,West
2024-01-11 14:00:00,Vijay entry trending!,13,73,NEUTRAL,0.7467399990364388,21,0,0,0,0,7,0,1,3,0,0,21,13789,0,0,0,0.0,Afternoon,North
2024-01-11 15:00:00,Political impact of Vijay,8,38,NEGATIVE,0.9615869943096323,25,0,0,0,0,24,0,1,4,0,0,25,33034,0,0,0,0.0,Afternoon,East
2024-01-11 16:00:00,Vijay entry trending!,39,158,NEGATIVE,0.5079259211159382,21,0,0,0,0,90,0,1,3,0,0,21,33376,0,0,0,0.0,Afternoon,East
2024-01-11 17:00:00,Thalapathy Vijay is the leader!,449,70,POSITIVE,0.8649617596429106,31,0,0,0,0,45,0,1,5,0,0,31,19973,0,0,1,0.0,Evening,South
2024-01-11 18:00:00,Will Vijay succeed?,236,240,NEUTRAL,0.9443732584069064,19,0,0,0,0,86,0,1,3,0,0,19,13150,1,0,0,0.0,Evening,Central
2024-01-11 19:00:00,Will Vijay succeed?,280,297,NEGATIVE,0.5308372918104787,19,0,0,0,0,29,0,1,3,0,0,19,66316,0,0,0,0.0,Evening,North
2024-01-11 20:00:00,Will Vijay succeed?,358,35,POSITIVE,0.7250320852078791,19,0,0,0,0,46,0,1,3,0,0,19,84544,0,0,0,0.0,Evening,South
2024-01-11 21:00:00,Political impact of Vijay,200,83,NEUTRAL,0.6023597269749994,25,0,0,0,0,86,0,1,4,0,0,25,84140,0,0,0,0.0,Night,West
2024-01-11 22:00:00,Thalapathy Vijay is the leader!,245,262,NEUTRAL,0.783259082793915,31,0,0,0,0,48,0,1,5,0,0,31,21744,0,0,1,0.0,Night,Central
2024-01-11 23:00:00,Vijay entry trending!,277,171,NEUTRAL,0.8247714793018303,21,0,0,0,0,46,0,1,3,0,0,21,62121,0,0,0,0.0,Night,North
2024-01-12 00:00:00,Vijay Makkal Iyakkam rocks!,234,172,NEUTRAL,0.6513115914643774,27,0,0,0,0,83,0,1,4,0,0,27,37225,0,0,0,0.0,Night,East
2024-01-12 01:00:00,Vijay entry trending!,493,46,NEUTRAL,0.7299908348390505,21,0,0,0,0,81,0,1,3,0,0,21,66999,0,0,0,0.0,Night,North
2024-01-12 02:00:00,Vijay Makkal Iyakkam rocks!,3,140,NEUTRAL,0.6396697426382798,27,0,0,0,0,17,0,1,4,0,0,27,42391,0,0,0,0.0,Night,East
2024-01-12 03:00:00,Vijay entry trending!,153,117,NEGATIVE,0.6846955822275569,21,0,0,0,0,65,0,1,3,0,0,21,35160,0,0,0,0.0,Night,Central
2024-01-12 04:00:00,Thalapathy Vijay is the leader!,441,276,NEGATIVE,0.5797699783442118,31,0,0,0,0,67,0,1,5,0,0,31,1638,0,0,1,0.0,Night,East
2024-01-12 05:00:00,Vijay Makkal Iyakkam rocks!,28,213,NEGATIVE,0.9427797217928158,27,0,0,0,0,93,0,1,4,0,0,27,36276,0,0,0,0.0,Morning,West
2024-01-12 06:00:00,Political impact of Vijay,108,219,NEGATIVE,0.5050052052795682,25,0,0,0,0,32,0,1,4,0,0,25,41620,0,0,0,0.0,Morning,East
2024-01-12 07:00:00,Vijay entry trending!,97,25,POSITIVE,0.9412045932218942,21,0,0,0,0,35,0,1,3,0,0,21,25775,1,0,0,0.0,Morning,West
2024-01-12 08:00:00,Vijay entry trending!,214,8,NEGATIVE,0.7858394391748693,21,0,0,0,0,81,0,1,3,0,0,21,18387,0,0,0,0.0,Morning,Central
2024-01-12 09:00:00,Vijay Makkal Iyakkam rocks!,292,270,NEUTRAL,0.6658289220885087,27,0,0,0,0,18,0,1,4,0,0,27,274,1,0,0,0.0,Morning,Central
2024-01-12 10:00:00,Political impact of Vijay,74,9,NEGATIVE,0.8615285627301649,25,0,0,0,0,27,0,1,4,0,0,25,92368,1,0,0,0.0,Morning,North
2024-01-12 11:00:00,Political impact of Vijay,325,120,NEGATIVE,0.7538760759313321,25,0,0,0,0,39,0,1,4,0,0,25,35098,0,0,0,0.0,Morning,West
2024-01-12 12:00:00,Thalapathy Vijay is the leader!,145,124,NEUTRAL,0.7495543290538033,31,0,0,0,0,83,0,1,5,0,0,31,53412,0,0,1,0.0,Afternoon,West
2024-01-12 13:00:00,Political impact of Vijay,127,169,NEGATIVE,0.5550711414594832,25,0,0,0,0,96,0,1,4,0,0,25,12212,0,0,0,0.0,Afternoon,South
2024-01-12 14:00:00,Political impact of Vijay,340,71,NEGATIVE,0.6947580129727043,25,0,0,0,0,75,0,1,4,0,0,25,75325,0,0,0,0.0,Afternoon,South
2024-01-12 15:00:00,Political impact of Vijay,41,151,NEGATIVE,0.6205321729283684,25,0,0,0,0,14,0,1,4,0,0,25,44914,0,0,0,0.0,Afternoon,South
2024-01-12 16:00:00,Will Vijay succeed?,355,207,POSITIVE,0.5078479527981399,19,0,0,0,0,40,0,1,3,0,0,19,85191,0,0,0,0.0,Afternoon,East
2024-01-12 17:00:00,Thalapathy Vijay is the leader!,40,48,NEGATIVE,0.6800498153910566,31,0,0,0,0,38,0,1,5,0,0,31,50819,0,0,1,0.0,Evening,South
2024-01-12 18:00:00,Vijay entry trending!,421,153,NEUTRAL,0.5449110647128024,21,0,0,0,0,1,0,1,3,0,0,21,34019,0,0,0,0.0,Evening,West
2024-01-12 19:00:00,Vijay Makkal Iyakkam rocks!,33,292,NEUTRAL,0.6284150188625925,27,0,0,0,0,62,0,1,4,0,0,27,73255,1,0,0,0.0,Evening,East
2024-01-12 20:00:00,Vijay entry trending!,16,67,NEGATIVE,0.5462583105915473,21,0,0,0,0,28,0,1,3,0,0,21,71669,0,0,0,0.0,Evening,Central
2024-01-12 21:00:00,Thalapathy Vijay is the leader!,164,49,NEGATIVE,0.5504708127781994,31,0,0,0,0,73,0,1,5,0,0,31,41428,0,0,1,0.0,Night,North
2024-01-12 22:00:00,Vijay Makkal Iyakkam rocks!,152,151,NEGATIVE,0.5995056472075941,27,0,0,0,0,65,0,1,4,0,0,27,70582,0,0,0,0.0,Night,South
2024-01-12 23:00:00,Thalapathy Vijay is the leader!,485,18,NEUTRAL,0.9999246222432,31,0,0,0,0,50,0,1,5,0,0,31,24718,1,0,1,0.0,Night,Central
2024-01-13 00:00:00,Political impact of Vijay,377,99,NEUTRAL,0.5010920714286244,25,0,0,0,0,74,0,1,4,0,0,25,34775,0,0,0,0.0,Night,West
2024-01-13 01:00:00,Vijay Makkal Iyakkam rocks!,75,59,POSITIVE,0.8193363180602027,27,0,0,0,0,76,0,1,4,0,0,27,19019,0,0,0,0.0,Night,North
2024-01-13 02:00:00,Political impact of Vijay,86,166,POSITIVE,0.5706218490132786,25,0,0,0,0,9,0,1,4,0,0,25,4273,0,0,0,0.0,Night,Central
2024-01-13 03:00:00,Vijay entry trending!,116,201,POSITIVE,0.960314068355388,21,0,0,0,0,13,0,1,3,0,0,21,26500,0,0,0,0.0,Night,North
2024-01-13 04:00:00,Vijay entry trending!,361,145,NEUTRAL,0.5468164466668146,21,0,0,0,0,81,0,1,3,0,0,21,50545,0,0,0,0.0,Night,South
2024-01-13 05:00:00,Vijay Makkal Iyakkam rocks!,341,163,POSITIVE,0.9775315935631184,27,0,0,0,0,50,0,1,4,0,0,27,70405,1,0,0,0.0,Morning,West
2024-01-13 06:00:00,Vijay Makkal Iyakkam rocks!,468,241,NEGATIVE,0.8054631937417389,27,0,0,0,0,72,0,1,4,0,0,27,37664,0,0,0,0.0,Morning,North
2024-01-13 07:00:00,Thalapathy Vijay is the leader!,26,68,NEGATIVE,0.5006340384577451,31,0,0,0,0,38,0,1,5,0,0,31,45914,0,0,1,0.0,Morning,Central
2024-01-13 08:00:00,Thalapathy Vijay is the leader!,312,174,NEUTRAL,0.947003598958403,31,0,0,0,0,27,0,1,5,0,0,31,79847,0,0,1,0.0,Morning,South
2024-01-13 09:00:00,Political impact of Vijay,286,48,POSITIVE,0.7608559006834592,25,0,0,0,0,2,0,1,4,0,0,25,88891,0,0,0,0.0,Morning,South
2024-01-13 10:00:00,Vijay Makkal Iyakkam rocks!,133,107,NEGATIVE,0.6313348676652423,27,0,0,0,0,83,0,1,4,0,0,27,28062,0,0,0,0.0,Morning,Central
2024-01-13 11:00:00,Vijay entry trending!,218,225,NEUTRAL,0.883639588757815,21,0,0,0,0,69,0,1,3,0,0,21,84992,0,0,0,0.0,Morning,Central
2024-01-13 12:00:00,Thalapathy Vijay is the leader!,167,160,POSITIVE,0.963332776943435,31,0,0,0,0,26,0,1,5,0,0,31,85942,0,0,1,0.0,Afternoon,North
2024-01-13 13:00:00,Thalapathy Vijay is the leader!,97,118,NEGATIVE,0.741845411573397,31,0,0,0,0,1,0,1,5,0,0,31,70633,0,0,1,0.0,Afternoon,East
2024-01-13 14:00:00,Vijay entry trending!,267,148,POSITIVE,0.6577767372215555,21,0,0,0,0,92,0,1,3,0,0,21,56284,0,0,0,0.0,Afternoon,South
